PaCMAP_X,PaCMAP_Y
-1.7638586,3.4659426
-2.799012,4.424927
-2.4736817,5.724471
-2.7021759,4.0909715
-1.8647233,4.453097
2.209113,3.7827022
0.16375579,6.912939
0.23521109,7.0648174
1.6187443,4.30582
-0.78989244,7.948496
1.2585338,6.2910166
0.71000564,5.885829
0.5942263,6.7883115
1.0465133,7.982793
-0.87957454,6.8202024
-0.921525,6.254515
-0.91484815,6.931004
0.22112015,7.1518426
-0.7122769,6.2238045
2.7542107,6.153352
1.2439725,8.817192
1.4368027,8.435402
1.8203514,8.466346
3.1006782,6.7322097
2.2175639,6.6686873
2.314981,6.5265837
2.777668,7.442733
-1.3618059,10.188454
-1.5266446,10.354223
-0.94089377,10.031137
-1.9214437,10.551099
-3.8281918,10.100676
-3.0249574,10.289316
-3.236095,10.166802
-3.134151,9.246236
-3.812551,10.146299
-3.2302055,10.3987055
-4.4176292,9.999278
-4.0230002,10.259686
-4.1849885,10.291357
-4.0374513,10.11117
-3.4515789,10.019721
-3.3788276,10.179749
-3.980069,10.045614
-3.9480648,10.18697
-3.694764,10.347219
-3.8545082,10.115941
-3.874923,9.869711
-3.6512158,10.042154
-4.093847,9.953614
-4.1012774,10.071967
-3.8847537,10.066917
-3.9735394,9.876854
-3.9844236,9.699841
-4.0446067,9.75896
-4.664298,9.821308
-4.255294,8.803985
-4.335163,9.882057
-4.166938,9.899599
-4.356322,8.970275
-4.1817355,9.8533125
-3.8623517,9.995681
-4.016168,9.426182
-3.9168222,8.650968
-3.3893714,8.439485
-3.5359755,7.9792986
-4.294268,8.4795265
-3.347043,8.025283
-3.349277,7.5760875
-3.6983263,8.06114
-3.478454,8.069888
0.39567128,6.0764155
-2.7336042,7.6464167
-0.1633876,6.279157
-2.2787743,7.2426524
-3.073264,7.927822
-0.97255725,6.7706466
0.2646149,4.453573
0.32929513,5.011425
-1.2972914,6.5500226
-3.7943218,8.448642
-3.5116265,8.111503
-3.5455987,8.0927
-3.329143,7.995833
-4.0501113,9.214129
-3.7928455,7.793069
-4.008564,7.174424
-4.240361,6.039766
-0.82697725,3.3052754
-3.3260138,7.849534
-3.6748667,8.029336
-3.300968,7.93763
-3.6532354,9.335148
-3.7021406,8.103788
-3.9359348,8.5539055
-3.6533113,8.475677
-3.8032205,8.332015
-3.8059452,8.553795
-2.1889594,4.981968
-4.3049397,-4.0628624
-4.880056,-4.0144553
-2.4218552,-4.7462106
-0.9460785,-3.9225397
-1.1713401,-4.2196493
1.3558846,-3.5042007
2.1213064,-5.766848
0.22926344,-5.680079
0.727028,3.046792
-2.1675274,3.7234006
-3.7476492,4.0788226
-3.2051497,2.1644554
6.2723813,4.4480085
-2.80608,2.7546828
-2.395465,2.3171678
-3.4014125,2.367851
-2.7242575,2.1398137
-3.1947668,2.195883
-3.3369846,2.4160035
-4.7892985,3.4011922
-3.8699605,2.7019553
-5.972538,4.1371646
-2.448041,2.07351
5.6979036,3.7884007
-2.0931606,2.6973655
-4.236443,3.8125944
-2.9032476,2.466506
-3.4849505,2.6850495
-3.7396083,2.9551115
-3.741639,2.770926
-0.009853724,1.2951083
-1.296931,4.273336
-0.59249234,5.2021804
-2.5334308,5.6264076
-2.518032,4.4556055
-2.1043718,3.9213247
-2.2256403,4.38525
-0.5713651,2.2546208
-3.0956633,5.8490944
-4.149945,6.0723596
-1.873122,2.6399815
-1.1251144,2.2425659
-2.8501656,3.7372868
-2.7477615,4.0971966
-2.2757237,4.2088637
-1.6786281,4.4559093
-2.1103277,3.854688
-4.4868493,5.7431636
-1.3081428,1.9860592
-3.3635893,4.2803774
-3.0224922,4.5668926
-2.7552161,2.273144
-4.2057,6.570975
-4.150827,6.252988
-1.8472399,3.914465
-1.7473835,3.5538592
0.33823478,5.726523
1.7267628,4.8707857
0.57342404,6.4583693
-0.53152126,7.952587
-0.55054224,6.948497
-2.684384,5.262567
-0.31702396,5.9464808
2.093789,4.6434503
-2.8610106,5.2134237
-3.0000486,4.8618617
-0.11876179,6.268165
0.0065579303,6.3944187
-2.6642203,4.8074727
-3.2396536,4.9050255
-3.755594,5.103428
-4.2071424,5.8982058
-4.0802946,5.200532
-4.2153687,5.5727606
-4.361893,5.262139
-3.6951602,4.9596257
-4.2680945,6.3334255
-3.8010159,4.9573703
-3.4533987,4.8915243
-4.553153,7.007491
-4.153903,6.1328034
-4.113115,4.9933276
-3.31115,3.8536613
-2.1728556,2.069902
-2.3093307,2.1054473
-4.1462626,5.4060354
-3.7351377,5.700863
-3.7032053,6.398558
-3.7191222,6.1534076
-4.2301536,6.816758
-4.2888126,5.0466704
-3.0705228,3.5015256
-3.1830943,3.1892815
-3.4914339,4.0740476
-3.6789062,4.5952168
-4.1471653,6.192185
-4.2066827,6.8639045
-4.109157,6.1977935
-2.148808,4.5992355
-2.128736,3.931286
-2.0644236,2.2928553
-2.2676373,3.734004
-2.2257013,4.4009447
-3.8050213,4.6435122
-3.9143147,4.792615
-2.2093198,3.306188
-1.9922509,5.5166006
-3.5931575,7.934445
-1.2763717,5.089555
-2.2669137,5.6716475
-2.992188,6.7603865
-3.4555235,7.425082
-3.5307467,8.273298
-4.6729164,9.31323
-4.4386373,9.527347
-3.9896474,9.9508095
-4.4492583,8.9337635
-4.741853,8.853007
-4.2320585,9.1294365
-3.3967679,9.106162
3.2850866,7.311536
2.2946627,8.513864
0.18007448,8.16845
-1.6010532,8.0254135
-1.7630187,8.161434
-3.7377436,8.844693
-2.7693932,6.4421124
-2.1220357,6.632509
-3.2325184,6.5998654
-3.3610308,6.464032
-2.461641,5.535639
-3.8389685,8.318206
-4.2259974,8.546698
-3.3469636,7.179997
-3.6640134,7.6216435
-3.4564407,7.1247888
-3.8820713,8.261883
-3.9967158,8.1561985
-3.962339,6.916944
-2.7895024,5.984672
5.8763776,2.0012515
5.375928,1.9448285
8.631221,4.7187705
10.075583,-0.27542216
5.382982,1.2101511
5.112533,-2.081556
4.7988605,-2.0627615
4.4068995,-2.4839616
9.349443,3.6229675
10.290452,3.3523974
9.0050745,3.4277582
9.28519,3.6919136
9.494901,4.997931
-3.2847981,4.050761
1.5597849,2.2020183
4.9093566,-1.1766626
1.5626469,2.1858914
1.2244898,2.6029575
1.6084723,0.15415728
4.8204823,-0.39888126
9.259454,3.5496085
-3.1347911,-2.2443588
-4.5189314,-1.9478037
8.519533,3.531783
8.400769,4.8925447
8.264151,4.183757
4.658425,2.5427275
3.2522984,3.031496
5.2711267,2.1695664
3.704521,1.2520717
1.1739213,3.3680418
1.5809714,5.1023927
2.037341,4.5617237
1.5468947,5.735009
5.6810827,-4.38218
5.921287,-3.5630631
9.374216,-1.2589847
9.7105055,-0.418734
6.514339,-1.5260432
6.438753,-3.4466696
3.6369014,-4.083508
4.6801977,-2.959804
5.5043745,-4.500785
5.0595922,-3.6858854
5.9892807,-1.1400328
5.440206,-1.2110568
4.4403343,-6.553294
2.5846226,-5.746553
1.9738473,-4.850955
-0.37192854,4.824756
0.12375362,-6.8230734
0.5923167,4.1328855
2.755997,-4.678517
4.311955,-4.3072367
0.35966194,5.160826
0.113924764,4.126744
4.293207,1.8358549
7.778039,2.7387226
9.796374,1.4083779
10.184189,1.3487502
9.401584,1.6049962
8.705981,2.7489004
6.8435497,3.8311787
4.4097004,4.6365814
6.409292,3.5891564
6.003035,2.7178173
6.9060206,2.5425813
6.793405,3.1803908
9.190262,1.3594795
7.7223415,1.7136062
4.8370657,1.1160569
5.23105,-3.002334
5.2343025,-3.8282294
1.6910789,-4.4865284
0.7496186,-4.9562006
1.4885094,-4.4561825
0.4938505,-4.7629123
2.7302933,-8.061941
-0.77839285,-8.517673
-1.334833,-7.7395015
2.695675,-4.442401
9.305007,2.5365555
6.0439906,1.1641605
4.8014545,1.9662678
6.40102,0.86425227
5.0583477,1.4488261
5.2049084,-0.94278646
6.8130465,0.7329907
9.860679,0.087606736
8.394719,0.2864827
9.336106,0.5838543
9.182044,0.8748489
8.553547,1.0234891
9.261404,2.8803647
6.9987535,1.4198552
10.220462,3.3867195
-1.2167733,3.8530226
10.711176,2.6728833
10.815766,2.5124705
9.360517,5.3088007
9.691717,5.2348638
10.912527,3.2842598
9.688009,4.680046
10.03568,4.603604
9.974671,4.179112
9.928579,0.005607423
10.376742,0.29024458
4.5045753,0.6883785
6.7085943,1.3394784
6.617998,2.467553
2.7649438,0.65747136
6.8645062,-1.3142773
5.9538774,1.2192497
6.0360327,4.6105614
8.195738,3.4063075
9.615724,5.0599556
9.626522,4.5160756
9.161504,5.201514
-6.2887173,1.5703657
-6.2277164,1.3135605
1.345184,1.9514853
1.4938229,1.8816397
-0.25525767,2.1902437
-0.35847253,2.1658726
-0.5325893,2.073678
-0.91654426,1.5757785
-1.124661,1.8553853
1.1944447,0.87202084
6.4147143,2.6112068
-1.213763,1.591626
-2.6249573,3.5264173
0.61827177,3.0500655
1.8724095,2.8231587
-1.4562764,1.7919623
-1.430304,1.567982
1.4077992,1.2750943
-0.016501492,-0.353486
0.28805774,0.4877912
-0.6986519,0.03584911
-1.4704393,0.46101013
-0.62461215,0.9146538
-1.1548102,1.9896108
-4.972555,4.932691
-4.2787147,3.308432
-4.741426,2.837473
-6.923985,0.8040035
-6.914103,1.8326863
-7.5431457,1.4235567
-6.49141,1.8746881
-6.3244476,1.8263937
-7.6700444,1.5172387
10.663079,4.8959484
-8.881036,1.0105482
9.969182,5.8609605
10.175724,5.6416383
-9.681652,0.88843405
-8.340057,1.0748187
9.609367,5.3647127
-7.653461,1.2075952
-9.06684,-0.7925964
-8.328086,1.5627632
-8.813839,0.55581325
10.167461,6.0184784
-8.638582,0.61998683
10.209861,6.087735
10.503543,4.6043224
10.474999,4.5714483
9.842996,5.5783157
10.110315,4.5209136
9.156806,5.2397
9.828967,5.8847303
9.659057,5.814273
-6.365316,-0.265393
9.491998,5.8773594
-6.977147,1.1630509
-9.044135,1.0218443
-8.993356,1.0199347
-6.865136,1.4946074
7.615721,1.2276397
6.774888,1.9204232
6.312129,2.3603156
8.045097,0.6567148
10.034457,-0.7355871
9.988863,-0.72302467
8.453234,-0.7240544
6.869395,0.7094432
4.7896686,2.4892364
5.547928,1.602414
6.874247,1.5796669
8.551519,0.14557526
9.658644,2.3169246
7.94638,1.9142106
7.482396,2.4021392
6.511774,2.1078293
8.71185,4.2455726
-3.643231,-1.6578869
-6.04535,-2.213243
-5.551026,-1.9512798
-6.017547,-2.3357112
-6.6277604,-3.2859674
-6.9284363,-3.1716325
-6.568033,-3.0977578
-6.026629,-2.3891797
-7.129702,-3.632169
-6.9224925,-3.5364096
-7.10056,-3.7108147
-6.840977,-2.4994175
-5.905412,-2.2420573
-6.279461,-2.6821127
-5.814642,-1.4385196
-5.5195236,-2.1061063
-6.5841618,-2.2408044
-6.768813,-3.1296575
-5.93574,-2.40759
-4.5864673,-2.2218885
-7.005514,-2.9974701
-8.308838,-3.3766227
-7.098314,-3.3377678
-7.327221,-4.1122327
-5.195266,-2.4507368
-5.769019,-2.9721553
-6.9166956,-3.5195305
-6.8939037,-3.9172354
-4.2679214,-3.1272764
-7.23352,-2.5459294
-8.998978,-2.969729
-9.748377,-2.9681635
-9.831914,-3.4014359
-8.405973,-2.124678
-9.72726,-3.7223673
-9.122956,-3.6074572
-7.1386967,-2.5590909
-8.537755,-3.475212
-8.468089,-3.3787374
-8.8152275,-3.3590665
-8.829468,-2.7147417
-8.747539,-3.4354784
-8.195305,-2.6099994
-9.786455,-3.7208767
-8.400574,-2.332152
-6.5873475,-2.4957218
-7.4106073,-3.19454
-2.147124,-2.1245656
-7.4446793,-3.8366122
-8.1732235,-3.926074
-8.483986,-2.2318892
-7.7083125,0.41346103
-10.782281,-3.110958
9.837524,-3.791347
8.891763,-1.8628719
5.027377,1.2838058
2.432216,1.8959558
4.2089715,2.2049582
4.193009,4.396311
-1.5265012,5.166604
-2.6076236,5.2021856
2.1105084,4.946822
-2.0100548,5.8279305
-0.53433704,5.9227886
-0.44498077,6.0740213
2.495093,4.5928698
2.4652545,4.2992697
-2.2517502,4.845639
-2.2098544,4.5166717
-3.2851138,5.119951
-4.478997,6.4543867
-3.8773005,4.6148605
0.09317513,6.387441
-2.7095907,4.2859516
-3.9113886,3.8867788
-4.804876,3.9521718
-0.75503796,8.087678
-6.942663,3.3646665
-10.461938,-2.7339733
-11.537932,-3.822407
-12.103297,-4.1965876
-11.188017,-4.736504
-9.350075,-4.0551515
-11.401207,-4.00155
-11.936617,-3.5743456
-9.98435,-3.089804
-9.797545,-2.009018
-10.817596,-1.6503447
-9.907568,-1.7414784
-11.938169,-3.0376484
-12.193048,-3.597851
-11.060056,-4.383421
-12.111474,-3.9149861
-9.781865,-3.6887412
-12.188808,-4.7431397
-12.163878,-4.7467084
-11.865398,-4.617743
-12.216023,-4.436004
-12.166997,-4.055511
-10.121771,-3.6666422
-11.529373,-3.0821857
-12.262455,-3.8525648
-11.878676,-3.1848464
-11.00649,-2.0231166
-12.166747,-3.5917504
-12.277014,-3.7760077
-12.000905,-3.6969838
-12.195393,-3.7479856
-9.074876,-3.6323445
-12.091176,-3.4871035
-11.039072,-3.9392989
-11.912873,-3.0630393
-11.923278,-2.670024
-11.846111,-3.062879
-11.981186,-3.3049533
-12.059402,-3.2843044
-11.283145,-4.519385
-10.667827,-4.038353
-9.194861,-4.0342345
-3.8690908,10.589417
-4.5824256,10.605017
-2.2895455,10.639038
-1.5966612,10.7429
-2.5820668,10.640034
-1.2863678,10.716102
3.6786866,8.434086
0.5634274,10.113733
2.3676794,9.332806
2.9036674,8.483493
2.37627,9.220663
4.387259,5.227788
-0.20096566,9.929091
-1.7437178,9.728771
-2.1390948,9.946198
2.1356456,4.414957
5.0157137,0.9112959
8.564792,-0.4210972
3.428568,1.5064793
4.197322,0.7793612
4.259913,-0.71022594
7.4040647,-4.383071
7.1011295,-5.0103364
3.6081598,-4.40259
7.78958,-4.477164
10.790627,-0.0684704
7.7821574,-1.5781705
6.2035317,-4.2174845
8.851321,-3.1747336
8.145015,1.3111335
6.4534593,-0.47162363
7.2153807,-2.1453872
4.022685,-0.38613862
9.298004,1.8364131
9.506093,1.8396648
8.575159,2.0314806
7.8227186,0.6116439
5.2468634,1.5331576
5.8682075,1.1090013
7.705118,2.1099148
7.8208323,2.5097759
9.223575,-0.12618427
6.853986,1.1019121
7.24877,1.5198841
5.423659,2.2450266
6.796982,1.6819065
7.177555,1.6385914
6.212576,2.3233678
3.5932736,-0.99878573
7.3566494,1.3865514
4.8119426,0.1874092
6.82479,1.0054693
1.1260945,1.4004228
3.2231984,2.0716105
0.6141636,1.0300881
7.3775444,1.5511876
4.785615,0.4334977
7.4705763,-0.58511853
5.7057204,-0.6598741
7.7315145,-1.6658286
8.6339245,-2.604526
8.4831,-0.007769783
10.887016,0.31865042
10.678408,0.6988573
8.4765215,0.78291243
5.4347296,1.3117868
1.507675,6.0551233
1.2800618,6.599706
0.90517336,6.6589975
0.05612593,8.017996
-1.1234723,5.8490458
2.2443237,3.138255
1.0800712,4.6800485
-2.1695583,6.70737
-2.8064985,7.518653
-2.1402304,4.9796042
1.8449495,1.8498174
-0.50915474,3.7304082
-0.29475433,4.103564
1.109459,-0.1879109
2.2346337,-3.6184764
0.23473023,2.908827
-0.20574518,3.526288
-1.497058,6.85976
-1.3930676,7.2579265
-1.350922,5.4861417
-0.28386837,4.459354
-1.1446452,5.606751
-2.1320488,6.057531
-2.6840394,7.0376835
-2.4117742,6.3273425
-0.8321989,6.3556457
-2.168892,7.0556574
-2.1121044,7.3909173
-2.9039397,7.8676677
-1.794062,8.212889
-1.1738068,7.1693397
1.9396431,5.6260567
-0.6430068,6.2081213
-1.1104614,6.786291
-0.11590425,4.813001
0.108560294,4.8908916
-0.38455305,4.9603887
-0.36952204,5.2570333
-0.9213377,7.3265505
1.3646988,7.6706038
0.31136307,6.5795918
0.500925,6.422545
1.5857806,5.1014595
3.5538993,-4.064104
3.879003,-3.2785776
1.7279608,5.825381
-0.16188522,5.087808
1.4749222,4.6602583
0.32465968,-4.985892
2.2331438,-3.942728
0.65710473,-5.026851
4.0414815,-3.6317413
0.07331035,6.2354164
-0.03382259,6.6200647
0.42668325,4.2631264
3.0779696,-3.3906226
1.3182914,4.469553
0.8083805,4.45595
3.3097148,-2.8759956
0.5309099,-4.1410313
2.227806,-3.6796923
1.1353765,3.8621879
1.7926878,4.1259627
-0.21841078,6.35583
1.4078357,4.1693506
0.9738652,4.452412
1.1992038,4.5033355
-2.8901806,7.3035936
-0.5667779,5.8071027
0.70261526,4.527979
2.4344018,-5.35204
1.1800193,-4.0731726
2.1268373,-3.85462
2.361339,-4.552742
2.7906945,-3.8967369
3.7250297,-4.980512
-2.910691,-6.3492746
-3.3712206,-6.306772
-3.1390154,-5.6697254
-3.7269626,-5.869409
1.3291904,-1.878331
9.2984,2.1455617
9.956402,3.3872483
7.1938868,-0.43706787
-0.0061194696,-5.0653415
-0.75022006,-5.2324176
0.073711894,-5.4948215
5.1446476,-5.8419538
2.8397987,-6.8911834
0.40576956,-5.990112
2.950919,-6.490527
3.078226,-4.599286
0.7320396,-6.0861735
-1.8637773,-6.357152
2.6668534,-6.265081
-3.463289,-6.360321
0.32832783,-5.1728663
-0.09082716,-5.4017696
-1.0643929,-5.4501586
-0.65157044,-4.9932556
-0.3541489,-5.8038726
-2.319035,-6.978432
-2.408201,-7.2191014
0.0846159,-8.326595
-1.3069029,-6.8437667
1.3224252,-7.4834285
2.3384807,-7.0469403
2.2820733,-4.632355
0.49695885,-6.265899
3.2643824,-4.455512
-3.7548158,-6.6823597
-3.265283,-5.5573926
-3.5479193,-5.6974154
-3.7864945,-5.3908157
5.6402493,-2.9687347
1.825268,-3.6683657
4.625037,-3.112624
9.482276,-1.004792
7.291105,-1.1424471
6.1687,-1.6582272
9.556004,-0.17971547
10.494846,1.3527616
5.2777615,-1.4048766
0.6709554,-2.5642414
1.7260302,-3.2144966
2.229648,-4.7322855
0.10420664,-6.2007947
0.19635423,-4.7820697
5.959691,-1.8632244
7.129006,-2.3897395
3.828487,-3.130736
6.236425,-3.428736
1.5767171,-4.960961
-0.8839582,-5.803237
-2.013967,-5.991304
-0.9785133,-5.864332
-0.3796414,-8.015254
-0.63323796,-8.021699
-1.2536448,-8.348565
-0.45795575,-8.947687
-4.788187,-7.546976
-3.1679351,-7.7202506
-3.3312843,-7.2827067
-3.3845131,-8.342242
1.2643185,-8.178755
-1.665492,-6.0777464
-0.007941472,-4.1179514
0.79337186,-3.3406248
-6.742647,-4.0738726
-8.819604,-3.402914
-9.202265,-3.758777
-9.369902,-3.4362752
-8.868354,-2.0593061
-8.400834,-1.8971311
-8.346533,-2.6447723
-8.128898,-2.485231
-7.9063406,-3.4601858
-5.1931467,-4.2541876
-6.358199,-3.7419167
-5.57543,-4.5253882
-5.1765156,-4.455883
-4.2215724,-4.2930136
-4.2673473,-4.2765985
-3.8265047,-4.1158485
-4.0738325,-4.268131
-3.9959776,-4.5453362
-4.451607,7.1177063
-4.4065223,-4.309726
-4.394106,-4.2740316
-4.7278476,-4.0784945
-6.696994,-3.2537105
-4.306284,-2.6587129
-4.5617867,-2.7039208
-0.12318043,-1.2429633
-4.111836,0.32910183
5.8933372,4.8237777
7.195507,4.9876676
7.205649,5.033399
7.138981,5.008028
5.973374,4.9271507
-5.8212686,0.93506193
-6.7217445,-2.0315902
-7.256436,-2.3455822
-5.66051,1.7047752
-6.6604404,-1.8428165
-4.775477,0.1511198
-5.4459076,0.0476724
-7.226423,-0.3101126
0.022106294,9.831741
0.013493704,9.640205
-1.1218092,6.2651167
-1.3851043,4.81814
0.4500305,-1.2445983
-1.7727767,5.5755563
-2.6102626,6.4181294
-1.6239369,6.317615
-1.7665831,5.5446367
-1.2355094,3.8725328
-2.549019,4.58318
-3.1760888,5.441806
-3.7313707,6.4531393
-3.0011492,6.434911
-2.664386,6.365483
-2.9245546,6.4446273
-2.874125,5.0272865
-1.3589867,3.8607972
-1.2819167,4.479046
-0.83206785,4.2116375
-1.143178,5.5663457
-1.6655922,5.0222588
-0.70605516,5.5022607
-0.97029066,5.8696666
-0.9626739,7.296333
-1.2499413,7.3438926
-1.3334876,7.4046497
-0.84509945,5.0073566
-1.1573635,5.5793343
-0.9314879,7.07587
-0.23615149,6.866275
-0.7975613,6.6431503
-0.019946653,8.22111
-0.701231,9.010962
-1.0643907,8.81751
-1.3863862,8.546515
-2.1727135,9.336082
-1.301586,9.235807
-0.55276567,8.832169
-1.280335,9.166933
-1.1721108,9.094069
-1.7958839,9.592301
-2.5994234,10.638924
-2.4562833,10.507337
-2.3550513,10.827854
-1.3129113,9.595454
-4.2770762,10.8136425
-2.336409,9.847717
-2.1524162,7.763583
-2.1601145,9.398155
-1.7393695,9.667655
-1.2447957,6.955414
-1.5908176,9.630954
-3.8964298,10.901797
-0.77485603,9.458027
-1.8662254,9.561966
-2.2114022,9.517132
-1.2213583,7.698353
-2.0073154,6.9913926
-0.8545856,6.111583
-1.4984566,5.7954497
1.7407029,4.4717636
1.4080675,1.8442293
6.4604044,-3.6685174
-2.0377178,-5.0796304
0.3511446,-5.449488
8.68768,-3.373222
7.4080973,-4.6167884
2.2487612,-6.7152696
1.6354516,-6.3921
4.3586855,-5.110665
8.142991,-4.535746
0.81191385,-5.0571666
0.35453254,-5.005836
0.25034034,-3.8361344
-0.31848457,-2.7470245
1.9793139,-2.806795
-3.156682,-4.9593363
-2.9722037,-3.9246194
-3.3771439,-3.5205944
-4.4215817,-3.8227184
-5.139726,-4.0539637
-5.466381,-5.2531757
-3.9325829,-4.9485745
0.5503297,-3.9563847
-0.21077448,-3.7788188
1.8556228,-3.3177423
0.66873294,-3.4001973
-3.9308853,-3.0106168
-4.544342,-3.442973
3.2513885,-1.3652477
0.3532413,-1.6702932
1.3270686,-1.1768075
4.4637823,2.7331786
-3.0895984,-1.4119699
-4.640154,-2.0950718
-6.2423625,-2.0168834
-7.242884,-2.6948102
-6.82503,-2.6005235
-5.922525,-2.0738962
-7.4092746,-3.6049652
-7.4095426,-4.174043
-8.172137,-4.1991453
-4.0788116,-4.2180567
-3.7804868,-4.0598154
-2.7890468,-2.592189
-3.9302852,-3.9810107
-3.8522196,-4.0644426
-5.0378275,-3.4801118
-7.7382083,-4.4973416
-8.377642,-4.933679
-5.39912,-3.7071586
-3.324657,-2.8794184
-5.717791,-3.4272609
5.7003794,-3.0797231
-3.9598026,-4.3686056
3.7821853,-5.883877
6.0558753,-4.355909
-1.0969492,-4.4391665
0.26349053,-4.9058423
0.32924256,-7.5382805
1.8620393,-3.019092
-0.09423032,5.190689
-1.2698375,3.962288
-1.5012655,4.0854135
-0.41389433,4.9149003
0.31627828,-4.9281554
-3.0082061,-4.716925
-1.7318851,-5.2894444
2.0799048,-3.4339776
1.7753065,-3.9061756
-1.5194212,-6.109211
0.03933855,-7.0710874
1.4690008,-7.1310596
1.9332263,-6.427257
3.462614,-5.5386133
0.3205905,-5.6899405
0.67798173,-5.2256236
-4.415574,-5.5037327
-5.3599205,-5.923482
-6.282325,-4.245076
-5.7314086,-5.37201
-5.508512,-4.9743237
-5.0860167,-2.259245
-5.9268785,-1.4735864
9.708209,3.7455487
-4.2823763,-2.187031
-3.4786868,-2.1777499
-6.2420316,-0.8581065
-6.574595,-1.3198467
-6.885501,-3.2529812
-6.010974,-3.7364364
-6.3951902,-4.6941266
-6.811454,-4.6558914
-6.982839,-5.7890964
-5.708973,-5.5906816
-5.2576985,-6.0208406
-6.8618407,-6.5736966
-7.9718614,-6.554637
-8.410494,-6.598815
-8.515114,-6.492386
-8.813827,-6.4090595
-6.628549,-6.618437
-7.754743,-6.538182
-7.9461775,-6.2469473
-8.030234,-6.4653172
-8.361365,-6.275946
-8.325148,-6.260505
-6.6695194,-6.599455
-7.537009,-6.589358
-8.074045,-6.5001264
-9.069981,-6.300942
-8.733886,-6.414416
-8.423205,-6.305681
-8.957714,-5.9477024
-8.90821,-5.7599716
-9.037063,-5.8281717
-9.612803,-5.4130173
-8.890122,-5.944446
-8.665019,-6.0634503
-8.431995,-6.03383
-9.0130625,-6.169452
-8.70546,-5.8491373
-8.046688,-5.4094324
-7.729303,-4.9166675
-7.7215548,-5.057355
-7.640926,-5.1523952
-8.860054,-6.1196966
-9.282241,-6.3615365
-9.035476,-6.4176135
-8.420849,-6.3594933
-8.846633,-6.342261
-9.524685,-5.4482975
-9.7398205,-4.1089344
-8.78213,-6.255497
-9.973061,-4.705968
-6.8543015,-6.4465494
-6.2556005,-5.905791
-7.5232754,-6.5328875
-7.185324,-6.466285
-1.7474928,10.536934
-2.0820978,9.600054
-1.786355,6.6151404
-3.2993586,7.322859
-2.1433809,5.230495
-2.6910856,7.2672706
-2.5994914,7.010015
-2.2230663,7.121526
-0.26069883,7.0831437
-3.2536147,8.157227
1.6985582,9.218482
0.046230096,8.22767
1.2095641,7.880124
2.0255878,7.486552
0.3129322,7.910009
2.28355,7.9519897
2.516931,8.804891
2.633653,8.725867
1.5592045,9.325046
0.6281753,10.071761
0.70329356,9.945725
4.570404,7.063469
3.5961344,7.819825
1.7784276,7.839634
1.8111954,9.692942
0.27214754,10.161789
-0.8423304,9.149598
-1.4874394,7.5652037
-2.322893,7.552244
-2.6842723,7.816711
-2.657093,7.4858656
-2.453433,6.8354826
-3.161905,9.118651
-1.3288565,9.5653305
-1.734547,8.393054
2.9182773,6.589228
3.0653257,7.1619186
0.38948393,9.878387
-2.2804422,10.158974
0.045122966,7.8706355
-1.3977855,7.8742547
-2.6658282,10.447116
-0.13803001,7.4059167
2.5546408,6.8810043
2.954942,7.434328
4.6294427,6.9260907
2.0471036,8.846966
0.3154417,9.865688
2.4791381,8.605275
0.45650443,9.972459
0.14107053,9.988938
-0.63177836,10.153969
-0.47115502,10.281205
-0.40377775,10.024759
-2.0977626,10.6910305
-1.7183479,10.5062275
-0.14081411,10.004988
-0.7780654,9.701904
0.33197033,9.813774
-0.19999452,9.896633
-0.49105492,10.625984
-1.7911363,11.089957
-0.17187512,10.539233
-0.90317184,10.294413
0.51768273,10.048568
2.28599,9.098658
-0.775687,10.367399
-2.206393,10.626409
-1.1439402,10.493857
0.43015942,10.511415
0.011650057,10.877136
0.8084949,10.167624
1.0957294,9.984101
0.11427084,10.643704
1.0039217,9.962237
4.047218,7.967236
7.336901,1.0523125
6.8045073,1.4991798
9.8639345,-0.47114402
7.459367,0.65896887
6.9204865,1.2440823
0.24936558,0.15080045
-0.509982,0.32823795
-1.4657631,-0.35350513
0.7051299,-0.18802209
8.992684,-2.2203014
10.626808,-2.045885
9.516702,-2.120197
10.865441,-1.7552476
9.454727,-2.2807055
5.4201813,-3.3742237
-2.9130616,-5.1689157
-4.2502155,7.5673065
-4.735698,7.720297
-4.753804,7.562647
-1.625087,7.24257
-4.393537,7.5595613
1.6106167,3.7542768
-4.5630116,7.6649714
-3.810401,7.022035
-2.747425,-4.0911093
-1.3712753,-3.5299149
-1.9822197,-5.2451673
3.9585297,-1.6726868
6.25361,-1.9658328
4.1798205,-3.5008647
-0.8463496,-5.4833655
-3.1189375,-6.4290924
-2.9398475,-6.452943
-4.2529864,-6.7565465
-3.7837055,-5.983066
-3.4805806,-4.2402534
-2.0928953,-5.023467
-2.7275934,-3.5651789
-3.0871758,-3.5335648
-0.09467767,-1.3408182
3.5945938,-5.7455635
-0.31284302,-3.8975098
-3.335087,-4.7882953
-2.482446,-2.9920251
-5.1686797,-3.6675858
-3.5674129,-1.7056446
4.111042,-0.94881713
9.332577,1.1971271
2.5511818,-1.74999
1.6285492,-1.8215728
-1.1739116,-2.8730745
-3.6343322,-4.38522
-4.1279316,-5.703267
-2.0393367,-4.1543365
-3.1991322,-6.2577686
-2.1466098,-5.502411
-2.2639902,-6.1127777
-2.911912,-4.734489
3.883934,-6.351911
