PaCMAP_X,PaCMAP_Y,Label
0.4582362,-6.3428946,0
-0.6350421,-6.254698,0
-1.5383637,-6.6038795,0
0.61680704,-5.994303,0
-0.13045661,-7.081139,0
-1.1922168,-6.934599,0
0.094359994,3.9179838,1
0.30610016,-4.429879,0
-0.50733495,-5.897639,0
-1.1656467,-5.8220563,0
-1.1162927,-5.4867835,0
-0.7549698,-5.693949,0
4.731263,-2.3642442,0
4.3105264,-2.6298654,0
5.708675,-2.005121,0
2.019777,-3.7620707,0
3.1363082,-4.704547,0
4.3764906,-3.7494972,0
5.7207937,-1.8927633,0
5.0514226,-2.753599,0
8.051247,-4.0330963,0
4.24687,-4.0934553,0
5.514574,-4.755274,0
3.5061173,-4.833906,0
0.11121041,-4.7682495,0
-0.4680245,-4.2383394,0
-0.59687054,-4.5325036,0
0.6861747,-4.5075808,0
6.1906204,-3.7799516,0
3.1964166,-4.666186,0
3.8181,-5.114759,0
6.298796,-4.7710958,0
8.949853,-3.6998804,0
5.832036,-5.537437,0
5.630643,-5.4397483,0
-1.6490254,-7.21122,0
-0.011694741,-5.814658,0
-1.9918132,-6.7668114,0
-2.1963046,-4.037101,0
-2.584334,-6.8362064,0
-2.357248,-5.6976666,0
5.661162,-3.0986624,0
5.880623,-2.7706637,0
4.5742087,-3.2534947,0
3.4575906,-3.7865055,0
3.4260495,-4.425351,0
6.1372724,-3.4183664,0
9.682778,-0.54948634,0
9.69492,0.06573178,3
8.668455,-1.4240077,0
6.515678,-1.4768623,0
3.6586611,-2.9062517,0
3.2975914,-2.9602487,0
4.854068,-2.1427588,0
3.9736135,-2.5742464,0
3.5676103,-3.1053104,0
3.5364516,-3.7207816,0
3.9270775,-2.7167633,0
6.692995,-1.5435168,0
2.6068313,-3.4358406,0
1.394194,5.459039,1
1.6394829,5.3899937,1
-0.65465826,6.1220994,1
-0.6782227,6.0956254,1
2.1015923,6.2349024,1
2.3644786,6.49991,1
1.0189078,6.8994026,1
-0.913841,7.745616,1
-1.6100554,8.951932,1
-1.4138032,8.952437,1
0.07531294,6.4272156,1
-0.017393375,5.4948425,1
1.884684,8.709804,1
2.3922374,6.8877535,1
5.1141195,6.591783,1
4.73985,6.7224584,1
4.758473,-4.4879975,0
2.7575476,-4.5420666,0
3.0723019,-5.0975733,0
4.5028296,-4.55909,0
2.2845402,-4.9109993,0
5.3032594,-4.0072575,0
7.3994,-3.7123444,0
7.2349796,-2.5698278,0
1.7207922,5.5056405,1
1.874519,5.7212853,1
1.3258576,5.802649,1
3.4426808,-4.671484,0
4.035586,-4.2936544,0
4.766448,-4.1678705,0
9.543751,-1.3272213,0
6.9552374,-2.5035527,0
5.9682508,-2.889451,0
2.9910412,-3.7924876,0
2.1811361,-4.1590886,0
2.129152,-4.2396803,0
0.9919713,-4.6029353,0
7.4476967,-3.311944,0
7.5589867,-3.4646673,0
6.733432,-3.8628983,0
8.600381,-2.4197369,0
8.611405,-3.5819423,0
3.0274599,-4.7113442,0
7.274224,-3.6315682,0
6.5145884,-3.2086337,0
3.733372,-2.7803335,0
8.21186,-3.1334462,0
10.482378,-2.347041,0
1.2414796,-3.8877957,0
1.0813177,-4.0357623,0
2.8591611,-4.2120905,0
3.221925,-4.204615,0
-0.0017795921,-4.9638343,0
5.228945,-3.5724463,0
3.5396597,-3.695756,0
0.79218113,-5.033144,0
-1.9337714,-6.1999593,0
2.0183463,-4.886916,0
7.7077355,-3.0264657,0
4.468515,-2.25649,0
0.017731093,-3.117967,0
-2.109913,-3.3662245,0
0.71755415,-3.7494943,0
9.094653,1.3426883,3
9.331289,0.16392605,3
5.398611,-0.71489114,0
5.81649,0.87101537,3
10.128158,-2.8351154,0
10.56986,-2.2710242,0
10.865744,-1.3558143,0
10.019362,-1.5715506,0
9.48413,-2.1639822,0
6.4962935,-3.3105643,0
4.862983,-1.8509004,0
4.314209,-1.5607963,0
3.8621802,-3.8307102,0
5.6541443,-2.9648166,0
4.901142,-2.531032,0
0.889524,-4.539817,0
1.0979848,-5.0553236,0
1.9074755,-4.690853,0
6.5146494,-3.5701497,0
8.460304,-2.4796846,0
8.987328,-2.5071425,0
6.1643353,-3.3255174,0
10.803062,-0.31281212,0
8.784292,-2.8856232,0
5.369912,-3.1933405,0
3.117077,-4.163311,0
1.7717853,-4.32141,0
4.1723275,3.2077644,3
4.0335755,3.8022366,3
1.4122916,2.6684556,1
1.58875,1.7123709,1
1.5059212,1.5183171,1
-1.0136538,3.110195,1
-1.2810427,3.694021,1
-0.521025,3.3628407,1
-0.90558976,3.5574918,1
0.4509075,4.4415383,1
1.6322446,-0.0151527235,1
1.6011337,0.6911842,1
2.4790452,1.7669615,1
1.857714,1.3981613,1
0.105752416,1.7430001,1
-0.7908132,2.1858377,1
0.8832835,1.8855122,1
-0.78857565,2.5266788,1
0.9196868,0.061191164,1
0.9050391,1.6328813,1
-0.3577205,2.3652263,1
-0.47050974,2.3541825,1
1.8844485,1.3674378,1
4.478904,-0.2537025,3
4.6137595,-1.4326833,0
-0.29846725,1.6702714,1
-1.010243,2.658987,1
-0.27576387,1.5813404,1
-0.63277537,1.5281996,1
-0.456519,1.3395715,1
0.6701737,0.60535467,1
0.71802384,0.014920721,1
-0.054162383,2.5535562,1
2.4537072,4.723876,1
-1.8611898,4.935152,1
-0.049103666,-4.392685,0
0.22299333,-4.730372,0
-0.3525119,-4.8431573,0
6.148859,-1.4807913,0
0.55512476,-2.8227,0
-3.784373,-3.0633948,0
-5.104106,-3.3129117,0
-4.9305854,-4.088832,0
-5.6419597,-3.504785,0
-3.1627834,-0.6166815,0
-4.196478,-1.0562718,0
-4.018569,-1.181113,0
-6.044342,-3.2116349,0
-8.07344,-3.9125514,2
-7.8637843,-4.2053967,0
-5.937875,-2.8769174,0
-6.4536324,-4.8790565,0
-3.6326349,-3.5081606,0
-3.412746,-2.4357243,0
-2.807474,-2.3560045,0
-2.673929,-2.1711998,0
-7.1330924,-2.6299267,0
-5.953388,-3.006938,0
-5.051562,-1.4998976,0
-4.7286134,-1.018216,0
-4.982811,-1.2767121,0
-7.7091627,0.09819226,4
-5.9399476,-0.78550243,4
-9.00324,-1.6660895,2
-8.617459,-2.9327657,2
-3.8666902,-1.3378304,0
-4.372029,-2.3823192,0
-3.1643775,-3.342255,0
-1.6699581,-6.121027,0
-0.02592099,-7.446009,0
-1.3692787,-6.11436,0
-1.4731263,-6.860752,0
-4.8113317,-4.2479124,0
-2.9979937,6.1441464,1
-3.571946,6.4440765,1
-5.785596,-4.42632,0
-5.5861216,-4.5809083,0
-5.886582,-4.4220095,0
-5.8364167,-4.363542,0
-6.0681534,-4.282705,0
-4.00004,-4.081127,0
-2.4031725,3.1234703,1
-6.135163,3.1423516,4
-6.0909624,3.6159828,4
-6.3620973,2.9966712,4
-6.2013245,2.6254916,4
-6.3343987,2.4354382,4
-6.614303,2.1220477,4
-6.510549,2.196406,4
-7.282805,1.8683416,4
-6.6898694,2.0179455,4
-6.4319944,2.2732882,4
-6.2653375,2.1053393,4
-7.4064016,1.3208431,4
-6.7202015,1.3722099,4
-6.184539,1.734817,4
-6.8692255,1.8876559,4
-7.1757164,1.9181094,4
-7.287255,1.3140924,4
-7.614179,2.047989,4
-8.341864,2.4277039,4
-8.602082,2.4094782,4
2.3829098,4.862144,1
1.8001169,3.425956,1
1.8975996,4.2967367,1
1.6328149,4.5314655,1
4.215493,4.4927545,3
6.747041,3.5623348,3
5.542438,4.3487473,3
0.33995497,5.5394306,1
-0.23493424,5.8121943,1
5.6786036,3.6020117,3
7.622644,3.1355326,3
6.4474106,3.4225461,3
1.7306514,2.2112052,1
1.5985211,1.5197493,1
3.7545877,1.2984213,3
1.4899062,1.7767148,1
0.26373035,1.7384517,1
6.861844,1.3663453,3
7.3066115,1.7442992,3
8.035156,2.5693862,3
10.037224,-0.80299634,0
9.379192,-1.4423903,0
7.1263103,-3.3456185,0
3.860227,-7.3134503,0
6.0823693,-3.2867007,0
3.8284266,-6.3035417,0
1.2329056,-7.8794203,0
-0.032857433,-8.841609,0
-0.28066465,-9.095622,0
0.021617321,-8.532088,0
-0.16497926,-7.6529317,0
-4.8183846,-7.0756617,0
-5.6627584,-7.062571,0
-3.5057545,-3.6642678,0
-1.4247041,2.6615493,1
-5.917007,2.1552887,4
-5.8018684,1.3659213,4
8.869086,5.9027624,3
8.4657345,5.808042,3
10.297797,1.9932668,3
8.18366,5.225486,3
6.3204546,4.7359133,3
-2.5633821,4.5091305,1
-3.703855,5.9986415,1
-8.757519,-2.626094,2
-8.583605,-2.294575,2
-8.330603,-2.100125,2
-8.379689,-1.9187276,2
-7.215162,1.6701065,4
3.298612,0.6262536,3
0.03763464,-1.9248272,0
8.845252,4.720127,3
9.034835,4.1023393,3
0.91280097,-7.818966,0
1.8639252,-7.1286855,0
-0.44264978,-8.366308,0
0.54406506,-8.327114,0
-0.04938108,-8.421844,0
-1.8068277,-8.418171,0
-1.8562467,-8.172765,0
-1.3101188,-7.8119974,0
-0.82756114,-7.747509,0
-3.5241153,-4.3545675,0
-4.7434244,-4.191481,0
-3.0808263,-4.104379,0
-2.170164,3.7442653,1
-0.21935256,2.5143697,1
1.6252131,0.89911455,1
-1.5395004,-0.3064311,1
-1.1657434,1.8791364,1
3.572198,1.5291297,3
7.959606,4.9239655,3
6.195841,3.6296785,3
4.6708226,3.8235157,3
-6.537841,2.3031597,4
-6.0936503,3.8742828,1
-9.689223,-2.9092586,2
-5.876029,4.357837,1
-3.5298243,3.8111818,1
-5.0542984,2.7116873,4
1.3081417,1.8261839,1
5.299864,1.795364,3
1.3055855,1.5621096,1
-8.933813,-3.022462,2
-2.5425215,3.853504,1
-5.0324497,5.133563,1
-6.706257,0.57432294,4
-9.058666,-2.985654,2
-7.529254,-3.4241514,0
-5.1548405,5.147655,1
-8.340849,-3.447334,2
-5.6068974,4.04586,1
-9.78733,-2.805909,2
-9.232223,-3.3188555,2
-10.207743,-2.5151894,2
-5.689399,4.3493733,1
-3.4590476,3.74803,1
-1.7703974,3.2330613,1
-1.0114449,2.921722,1
-1.2178259,2.8304954,1
-2.7168806,3.781519,1
-3.471705,4.309359,1
-1.1792561,3.0977087,1
-1.4081601,3.453714,1
-1.3297608,3.1287975,1
0.54486233,1.6437824,1
-1.0522411,2.970993,1
-1.4460665,3.4340374,1
-0.02463766,1.9733416,1
-1.193496,3.3701627,1
-3.6458366,5.277801,1
-3.3297284,4.9498563,1
-8.082733,-3.9867249,2
-8.256945,-3.8658767,2
-9.658114,-3.1532633,2
-9.034011,-3.3261135,2
-9.644905,-3.2737026,2
-8.868486,-4.190018,2
-8.372672,-3.8321226,2
-8.071574,-3.9253242,2
5.0760455,-3.9309168,0
6.2620277,-1.9093904,0
7.832326,0.022924295,3
6.4930806,0.9957035,3
6.407178,1.0468904,3
7.7422404,0.43067962,3
7.7686863,0.53359544,3
7.351608,0.7884117,3
7.7156763,0.23748356,3
6.086493,-2.8131607,0
5.5087585,-3.2080972,0
3.8781495,-4.7515597,0
3.734524,-4.8418274,0
3.7833936,-5.046075,0
5.2338414,-4.0780005,0
4.163555,-4.975471,0
3.685876,-5.015674,0
3.6801786,-4.9517384,0
4.033734,-4.741169,0
4.533865,-4.3533907,0
6.4415836,0.94423085,3
8.9806595,-1.090158,0
3.778938,1.8912554,3
5.5958705,-2.1488547,0
4.6617513,-2.380379,0
3.4103844,-3.365441,0
8.78565,1.5526509,3
6.955715,0.21913548,3
4.8272266,-1.3738171,0
-0.07425635,-2.0213122,0
6.4006624,-3.1909504,0
4.847068,-3.722503,0
5.0563083,-3.573238,0
-0.38157728,-4.701844,0
0.12008243,-4.461984,0
7.3242016,-2.7950606,0
7.021271,-4.110289,0
10.506799,-2.2551105,0
10.527005,-1.9956836,0
10.351966,-1.1537838,0
9.574123,-1.7984989,0
2.5054407,-4.4816275,0
-2.8148882,-5.453341,0
-4.44213,-5.5762525,0
-4.093304,-6.5440283,0
1.6015301,-3.879776,0
4.7112284,-2.6881094,0
5.311542,-3.091498,0
6.9138165,-1.3831054,0
1.4875801,-4.062247,0
-2.0745292,-5.6102605,0
-1.6873472,-5.8973255,0
1.5715714,-3.9324102,0
1.1861603,-4.371019,0
2.6897004,-4.6053324,0
-1.5702337,-5.3171325,0
-1.808878,-4.0470133,0
-1.9003185,-4.391247,0
-1.3847593,-4.2932453,0
-3.6911836,-4.7564335,0
-1.8862035,-4.1124935,0
-2.9823196,-5.9564147,0
-1.412374,-5.821137,0
-2.0575793,-6.317762,0
-0.223023,-5.2691193,0
-1.4776485,-5.426184,0
-3.9693992,-7.474365,0
-3.3452833,-5.5404105,0
-1.0133318,-6.4825463,0
-3.2750666,-5.1301036,0
-3.9942305,-6.3659353,0
-2.9724283,-4.706342,0
-1.7986202,-4.794048,0
-1.5421606,-4.14628,0
0.8611205,-3.6277516,0
1.6838232,-2.9570417,0
0.108698145,-4.295794,0
-1.7276502,-5.197609,0
-1.2649487,-5.1347747,0
-2.3145857,-6.047919,0
-0.9391653,-5.6635804,0
-1.1510248,-5.2797318,0
-1.7516631,-4.0380325,0
-1.3119274,-5.1614513,0
-4.0054708,-4.337758,0
0.6410346,-3.4445214,0
6.4463973,-2.6641605,0
8.702644,-2.567843,0
8.23657,-2.3918183,0
8.125157,-1.8866961,0
0.30853608,7.3316574,1
0.57469124,5.2245255,1
2.9583728,3.1910374,1
0.17156602,6.2913065,1
-1.6487677,7.8752966,1
-0.9828088,8.017856,1
0.86653006,6.590071,1
2.9850662,3.8292086,1
0.92795104,5.2050257,1
-0.9769393,7.110364,1
0.30347005,5.820881,1
2.729543,3.191495,1
-1.1500785,6.856189,1
0.94169056,5.023665,1
1.0233147,4.7779202,1
1.463956,4.8968406,1
1.0061538,4.682939,1
1.7404428,4.28353,1
1.6328225,4.0343165,1
0.25539386,5.3668766,1
1.7035104,4.354282,1
1.8743786,3.6803012,1
2.5084536,-7.9573617,0
2.8369014,-7.76809,0
2.6755297,-7.6924033,0
-0.6173001,-7.3091516,0
-0.69760746,-7.6813917,0
2.677735,-6.6588845,0
1.7372804,-4.0137095,0
2.495586,-1.9319927,0
3.969175,-4.1212907,0
1.4732356,-5.539319,0
6.232419,-3.4774942,0
6.047252,-2.7062464,0
6.296061,-3.1641715,0
2.7543232,-6.5338874,0
-1.764809,-7.33421,0
6.7677174,-5.975432,0
3.663467,-6.8997483,0
0.3577486,-7.0989075,0
-2.0174966,-7.152533,0
-0.16872875,-6.8556724,0
1.2951658,-6.6576743,0
2.9936783,-5.0268307,0
2.3316681,-6.1929183,0
2.6514802,-6.1575584,0
1.815137,-7.0872397,0
-0.21317591,-7.063942,0
-0.9611184,-6.4299474,0
3.1918745,-6.9907174,0
3.1596208,-7.9276195,0
1.8314267,-8.735091,0
-2.481478,-8.79098,0
4.518908,-7.8244457,0
4.2221866,-8.07548,0
-1.688465,-8.530867,0
4.033607,-7.947924,0
-1.2983271,-8.517045,0
-3.1643322,-8.573677,0
-1.624353,-8.977438,0
-1.0571156,-9.027853,0
0.13670804,-8.969502,0
-1.291794,-8.855008,0
4.829598,-7.435988,0
0.12689747,-7.4930396,0
2.036863,-8.2804165,0
0.054656472,-8.269325,0
3.7860968,-6.4108906,0
3.384053,-5.973763,0
-4.1469035,-5.18885,0
-5.447868,-5.3185387,0
-3.56332,-5.697737,0
-3.345152,-8.028286,0
3.00645,-7.450302,0
2.028372,-8.044292,0
2.1872036,-8.1493225,0
0.3950402,-8.481275,0
0.33531326,-9.06688,0
-0.45539218,-9.25861,0
-1.4123061,-8.311194,0
-4.634388,-7.70125,0
-3.8131063,-7.6230288,0
-0.8327543,-7.7645254,0
0.25582817,-8.552548,0
-1.7347522,-6.935694,0
1.4049572,-7.737416,0
0.72765934,-8.118903,0
-1.937159,-7.744796,0
-2.5764382,-6.0932393,0
-2.7397218,-5.9631004,0
-3.039152,-5.828531,0
-3.9946299,-5.6712365,0
-5.313897,-5.4187493,0
-5.1135244,-5.3283815,0
-1.8785903,-6.8178487,0
-1.819971,-6.433235,0
-2.7357647,-5.347005,0
-2.898581,-6.016834,0
-3.4620705,-6.7477403,0
-2.2357144,-6.429758,0
-4.654365,-7.3453794,0
-3.3709755,-7.1512566,0
-3.310245,-6.9558277,0
-2.4904788,-7.076278,0
-3.163689,-6.3396325,0
-4.860435,-7.2375774,0
-5.3952527,-7.2817755,0
-2.3037426,-8.17505,0
-1.5836773,-7.1234355,0
5.728856,0.047932707,3
4.0620794,3.2669876,3
2.5155647,4.2084656,1
1.2360698,3.5292995,1
1.7638061,3.1663136,1
2.4060054,-7.654,0
3.2594235,-5.799402,0
1.451281,-5.372061,0
5.216177,-0.75260866,0
8.622676,1.7212079,3
7.8581467,1.9323053,3
9.875814,2.0182714,3
7.946358,1.663836,3
2.960541,-1.0702338,0
1.5633053,-1.245439,0
3.2466638,-0.70125973,0
1.9604168,-4.8207793,0
1.939871,-4.857134,0
2.5884733,-3.8929672,0
2.5509248,-4.3783684,0
2.9933786,-3.9603677,0
1.7009064,-3.8026066,0
5.2998357,-5.195098,0
7.360803,-4.662723,0
4.207247,-3.7004285,0
2.8237176,-5.4322577,0
1.2547054,-5.2024612,0
-3.3289597,-7.434793,0
0.18387674,-7.934938,0
-0.28406665,-8.052868,0
0.8113443,-7.200503,0
2.6639867,-7.6070175,0
4.4955306,-7.521996,0
2.0743375,-7.4187984,0
-0.8705716,-8.127608,0
-1.3359455,-7.753428,0
0.57243615,-8.782095,0
0.38395682,-6.032828,0
-1.5716723,-7.3481045,0
0.80569714,-8.070519,0
-0.03393071,-8.395074,0
1.7008438,-7.409457,0
1.569421,-7.312518,0
3.2676876,-7.132405,0
4.392502,-6.8176785,0
1.5185337,-8.289309,0
2.5038705,-7.6722236,0
4.1046133,-7.217326,0
3.6069493,-6.657011,0
1.6614915,-6.7565246,0
2.1051078,-6.931743,0
3.8424237,-6.60234,0
3.0644362,-7.1299453,0
4.629902,-6.602434,0
5.0481834,-6.4841022,0
4.2053785,-6.3415523,0
3.3448071,-7.0219045,0
4.2073264,-6.3511596,0
2.4059944,-6.7076693,0
2.0348926,-6.5188046,0
2.1859531,-6.3501887,0
2.5403523,-6.0973954,0
2.3605583,-6.4420037,0
4.3236413,-6.6362195,0
3.0765567,-6.403617,0
3.285076,-6.0967345,0
3.4587615,-6.105534,0
3.3494115,-6.333473,0
4.3073187,-7.61688,0
4.2747073,-7.4994717,0
4.376096,-7.4688187,0
-0.5291561,-8.07876,0
-2.1806855,-7.406615,0
2.6811376,-5.1232615,0
-1.5236925,-7.1344676,0
1.6270646,-7.366593,0
-0.85422814,-6.8864355,0
-1.5861723,-7.151369,0
-2.7005517,-7.094944,0
-2.507474,-6.7777495,0
-1.155971,5.8535395,1
0.964757,-7.9657617,0
-2.5478673,-7.46657,0
-2.7436283,-7.3758655,0
-3.083156,-7.147896,0
-2.06016,-6.773914,0
1.6604501,-7.768596,0
3.6978028,-7.284081,0
-0.5133202,-6.0653048,0
0.9501411,-7.7039285,0
-2.246312,-7.791623,0
-3.5131903,-5.647258,0
0.7072589,-8.33891,0
-0.8039363,-7.076539,0
1.0897338,-8.173067,0
0.7321287,-8.324936,0
0.5239921,-8.314587,0
-0.74483824,-6.856281,0
0.49285132,-7.620589,0
-2.3101296,-6.968524,0
0.5556802,-6.736935,0
2.2557876,-6.864375,0
2.6785438,-6.7592874,0
2.7180822,-7.568011,0
1.2362096,-7.9297776,0
4.599508,-6.0123014,0
0.5479913,-6.598782,0
-3.1403525,-6.069663,0
-4.023437,-4.2022767,0
-4.1178846,-4.140607,0
-2.3463511,-6.0964003,0
-2.3552768,-4.500997,0
0.56989264,-4.7723923,0
-6.7328477,-4.8699403,0
-4.3978176,-3.8684707,0
-3.826777,-3.507091,0
-4.6658907,-3.540522,0
-4.176075,-3.7111008,0
-6.0439754,-4.9609575,0
-6.575712,-5.1624026,0
-5.3721766,-4.163764,0
3.993938,-5.0444274,0
3.7212882,-4.595626,0
-3.4750633,-3.348628,0
-4.1586432,-3.6191654,0
-3.3211892,-3.1975405,0
-4.125824,-3.5171638,0
0.5461004,-8.256214,0
3.1565433,-7.3686657,0
-1.7212127,-6.55685,0
4.955493,-6.346296,0
-0.45511255,-6.9363914,0
-1.9927367,-5.289331,0
-1.4851478,-5.5190253,0
-1.8512532,-6.1576915,0
-2.97505,-3.7266998,0
-3.6978858,-3.979196,0
-3.9818063,-3.8400247,0
-4.877768,-3.5876832,0
-5.9233737,-4.136527,0
-5.177706,-3.5537992,0
-9.06882,-2.48811,2
-9.407697,-2.5949163,2
-9.8088875,-3.7197723,2
-11.888261,-4.2315044,2
-12.258864,-4.388828,2
-12.445493,-4.588446,2
4.1641607,2.1258187,3
5.0798426,1.8878561,3
6.236433,1.301523,3
6.4579043,1.6203444,3
6.9894853,1.8603592,3
1.8739495,4.4920735,1
3.6722624,4.031251,3
2.7152243,2.8078125,1
1.5205278,3.5983093,1
3.5532558,3.2003644,3
4.1015115,3.2100298,3
4.5915365,2.866362,3
6.945263,-0.62868553,3
5.189219,-0.14789139,3
2.4223633,-3.8494554,0
4.5722575,-3.7983885,0
-0.99166447,-5.437861,0
-0.6134697,-5.2660646,0
6.864743,-3.8117738,0
7.065268,-4.410643,0
7.141143,-4.3753943,0
7.616216,-4.3968296,0
7.3917456,-4.1577168,0
7.520152,-4.4190044,0
7.627353,-4.0543437,0
2.9844348,-3.817695,0
2.9702017,-3.5625155,0
6.0358152,-1.6924611,0
9.837005,-0.22808288,3
2.1991954,-3.243344,0
1.168369,-3.911874,0
9.094285,-1.3519782,0
10.138567,-0.9054328,0
8.0061655,-0.142446,3
10.15068,-1.0718808,0
9.87313,-0.32594004,0
9.458108,-1.1756917,0
10.2521305,-0.9439095,0
11.001899,-2.144997,0
10.619203,-3.1245952,0
11.063255,-2.1648905,0
9.5145445,-3.6437998,0
4.181442,-3.5570762,0
2.9526489,-3.5553217,0
4.8284025,-3.383238,0
10.379984,-0.30048016,3
9.660787,-0.6367653,0
1.793108,-4.097832,0
-0.026214272,-4.843959,0
-2.8166642,-6.222096,0
1.5096612,-4.2888293,0
8.368041,-3.5854585,0
10.496753,-2.8630004,0
9.810264,-3.5050662,0
9.472786,-2.9833376,0
9.510861,-3.6058824,0
5.2896924,-4.5680203,0
2.9998777,-4.607493,0
4.545123,-4.4543157,0
7.4887543,-4.770703,0
4.5606737,-4.100778,0
7.5090528,-2.237264,0
6.785935,-4.5875616,0
6.78092,-4.166418,0
6.7236643,-4.9927564,0
5.246472,-4.8535028,0
6.0949845,-5.218771,0
5.8509445,-5.244087,0
3.5952716,-4.8802876,0
0.39378762,-5.965647,0
-0.1512032,-6.1721396,0
2.6076515,-6.1971965,0
-0.86116093,-6.035394,0
0.13714571,-5.6752257,0
5.972938,-6.036917,0
-1.4650166,-6.1820316,0
-3.8518043,-8.048909,0
0.32796103,-6.390506,0
2.3905222,-4.3881555,0
2.610366,-4.1935873,0
-1.8023951,-5.3437495,0
0.2529422,-5.268804,0
0.9995618,-4.6420465,0
-1.444707,-4.9236336,0
1.7398047,-4.1560006,0
-0.046512377,-0.8734231,1
-3.6055903,-4.455373,0
-3.9217477,-2.9906223,0
-4.1609616,-2.371247,0
-2.957826,4.0491333,1
1.0757616,0.68105114,1
3.6063151,-0.7955076,0
0.9831606,-2.1116762,0
-0.110064186,-3.3835595,0
0.5942753,-5.4297557,0
-0.48588005,-4.9266887,0
7.4960985,-4.7026706,0
4.0797563,-5.6515493,0
-3.2427256,-4.360716,0
-4.171564,-3.1226888,0
-3.7117434,-3.002649,0
-3.1872826,-3.1068194,0
-2.9481916,-1.9730493,0
-4.787746,-3.7319965,0
-3.961889,-2.2367713,0
-1.3830893,-1.9189348,0
4.501626,2.086544,3
4.360169,2.9755208,3
4.8115487,2.5334623,3
4.96485,2.2766438,3
4.5615997,2.2035396,3
2.1438487,4.475184,1
3.2481253,3.3087816,3
5.822451,-2.006458,0
4.986724,-0.3233367,3
3.0566385,1.7829188,3
8.084572,-4.314583,0
8.170241,-4.1318603,0
8.44052,-3.5994112,0
2.137274,-5.06953,0
2.828883,-3.6550596,0
2.6460302,-1.360588,0
2.3196368,4.157398,1
3.7843394,3.00119,3
1.9938183,3.1191869,1
-0.42924154,5.7013965,1
0.016131489,5.293882,1
-0.14930442,-4.49288,0
0.035556655,-4.9051065,0
6.571592,-1.7080556,0
8.879055,-0.2580254,3
9.810844,0.5676927,3
7.988864,-1.7811881,0
5.8273964,-3.1990557,0
4.453466,-3.7773023,0
4.4531374,-4.10955,0
3.2408998,-4.786128,0
1.1957281,-5.5671606,0
-1.3860136,-4.3646407,0
3.0789635,-4.8107853,0
4.18373,-6.898149,0
4.4676385,-6.568366,0
3.9528806,-6.4924107,0
3.4280074,-5.6849456,0
3.97194,-5.696433,0
2.911188,-5.5364666,0
-0.6411833,-5.2119894,0
2.3776407,-5.563659,0
2.1180882,-5.547624,0
1.289958,-5.7779875,0
1.3796976,-5.4845486,0
2.0782094,-5.4932246,0
1.5265015,-5.597484,0
-0.013457335,-6.2248354,0
0.39723155,-6.4485645,0
0.37251163,-6.246986,0
1.3318106,-5.2976956,0
0.38334483,-5.9470453,0
0.47704878,-5.914159,0
-0.42717206,-6.1321487,0
-0.41546384,-5.9889197,0
-1.2168072,-5.9795933,0
-3.0245297,-6.9939036,0
-1.5733246,-6.4227304,0
-2.477432,-5.5566707,0
-1.3179127,-5.702142,0
0.6479521,-6.619966,0
0.9192297,-4.8213634,0
-1.9486644,-5.1891665,0
-1.1549306,-5.212633,0
1.1496227,-4.683697,0
-0.7084935,-4.895661,0
8.51843,-3.7564676,0
9.612295,-2.4657042,0
5.9405155,-3.622005,0
-0.62208736,-5.348331,0
-1.6069629,-6.9681625,0
-1.0257539,-7.0510106,0
0.12976688,-7.5189657,0
1.4423109,-7.6288323,0
1.2665921,-6.7606177,0
-2.5050547,-7.2788887,0
-1.8787355,-6.410814,0
-2.7828164,-6.0822344,0
-1.0844542,-3.69323,0
-1.9765064,-6.038967,0
-2.547894,-5.6771483,0
-3.0067708,-5.8815475,0
-0.9359936,-4.517075,0
3.5598187,-4.253104,0
7.035256,-3.8720524,0
6.3090477,-3.802949,0
1.4286042,-5.501677,0
3.1519463,-4.3961687,0
6.406176,-2.1020672,0
6.4332247,-3.0726845,0
1.7291399,-4.591585,0
2.0904,-4.0502415,0
2.5244997,-5.1070185,0
2.409914,-5.055605,0
2.791153,-4.4689946,0
2.7296224,-5.061709,0
4.0816073,-6.1684413,0
3.100191,-6.051634,0
3.4697018,-6.2221894,0
2.6190014,-5.932081,0
3.6767492,-7.1298957,0
2.7068777,-7.430186,0
2.551557,-7.975805,0
1.8741808,-6.2982006,0
3.3815138,-6.572568,0
4.271059,-6.790921,0
1.9966553,-7.8296795,0
-1.0376539,-8.435488,0
3.7837362,-7.797575,0
-0.6551135,-7.720363,0
-0.42770776,-7.7083817,0
-0.5020343,-7.9186316,0
-3.2213972,-8.067878,0
-2.4695683,-8.231801,0
-0.71711886,-8.249082,0
1.7547926,-8.209675,0
3.5332844,-5.9262705,0
2.9288836,-5.2837815,0
1.4293653,-6.692313,0
2.8627186,-7.8646593,0
2.5145743,-7.9427133,0
-0.3877105,-7.8989463,0
0.21319498,-8.120392,0
-3.4065886,-7.3729134,0
-2.740373,-7.382453,0
4.7469683,-7.0320477,0
-2.607602,-7.466706,0
4.3593135,-7.3641443,0
1.1178674,-7.9555573,0
3.650746,-7.3857546,0
3.586128,-4.8137903,0
-0.76491344,5.4766555,1
-1.1457187,5.845125,1
-1.3309972,5.664777,1
-1.6602488,6.5466266,1
-2.3547952,6.689869,1
-1.7778554,5.2605076,1
-2.0849335,5.2791266,1
-1.8220065,5.834174,1
-2.0190973,5.004928,1
-2.5074594,5.5340323,1
-1.8206904,5.919047,1
